part_id,tote_id,quantity
PART_05,TOTE_0935,15
PART_05,TOTE_0936,15
PART_05,TOTE_0937,15
PART_05,TOTE_0938,15
PART_05,TOTE_0939,15
PART_05,TOTE_0940,15
PART_05,TOTE_0941,15
PART_05,TOTE_0942,15
PART_05,TOTE_0943,15
PART_05,TOTE_0944,15
PART_05,TOTE_0945,15
PART_05,TOTE_0946,15
PART_05,TOTE_0947,15
PART_05,TOTE_0948,15
PART_05,TOTE_0949,15
PART_05,TOTE_0950,15
PART_05,TOTE_0951,15
PART_05,TOTE_0952,15
PART_05,TOTE_0953,15
PART_05,TOTE_0954,15
PART_05,TOTE_0955,15
PART_05,TOTE_0956,15
PART_05,TOTE_0957,15
PART_05,TOTE_0958,15
PART_05,TOTE_0959,15
PART_05,TOTE_0960,15
PART_05,TOTE_0961,15
PART_05,TOTE_0962,15
PART_05,TOTE_0963,15
PART_05,TOTE_0964,15
PART_05,TOTE_0965,15
PART_05,TOTE_0966,15
PART_05,TOTE_0967,15
PART_05,TOTE_0968,15
PART_05,TOTE_0969,15
PART_05,TOTE_0970,15
PART_05,TOTE_0971,15
PART_05,TOTE_0972,15
PART_05,TOTE_0973,15
PART_05,TOTE_0974,15
PART_05,TOTE_0975,15
PART_05,TOTE_0976,15
PART_05,TOTE_0977,15
PART_05,TOTE_0978,15
PART_05,TOTE_0979,15
PART_05,TOTE_0980,15
PART_05,TOTE_0981,15
PART_05,TOTE_0982,15
PART_05,TOTE_0983,15
PART_05,TOTE_0984,15
PART_05,TOTE_0985,15
PART_05,TOTE_0986,15
PART_05,TOTE_0987,15
PART_05,TOTE_0988,5
PART_05,TOTE_0992,9
PART_05,TOTE_0993,1
PART_06,TOTE_0454,180
PART_06,TOTE_0455,180
PART_06,TOTE_0456,180
PART_06,TOTE_0457,180
PART_06,TOTE_0458,180
PART_06,TOTE_0459,180
PART_06,TOTE_0460,180
PART_06,TOTE_0461,180
PART_06,TOTE_0462,180
PART_06,TOTE_0463,180
PART_06,TOTE_0464,90
PART_06,TOTE_0548,30
PART_06,TOTE_0549,30
PART_06,TOTE_0550,30
PART_06,TOTE_0551,30
PART_06,TOTE_0552,30
PART_06,TOTE_0553,30
PART_06,TOTE_0554,30
PART_06,TOTE_0555,30
PART_06,TOTE_0556,30
PART_06,TOTE_0557,30
PART_06,TOTE_0558,30
PART_06,TOTE_0559,30
PART_06,TOTE_0560,30
PART_06,TOTE_0561,30
PART_06,TOTE_0562,30
PART_06,TOTE_0563,30
PART_06,TOTE_0564,30
PART_06,TOTE_0565,30
PART_06,TOTE_0566,30
PART_06,TOTE_0567,30
PART_06,TOTE_0568,30
PART_06,TOTE_0569,30
PART_06,TOTE_0570,30
PART_06,TOTE_0571,30
PART_06,TOTE_0572,30
PART_06,TOTE_0573,30
PART_06,TOTE_0574,30
PART_06,TOTE_0575,30
PART_06,TOTE_0576,30
PART_06,TOTE_0577,30
PART_06,TOTE_0578,30
PART_06,TOTE_0579,30
PART_06,TOTE_0580,30
PART_06,TOTE_0581,30
PART_06,TOTE_0582,30
PART_06,TOTE_0583,30
PART_06,TOTE_0584,30
PART_06,TOTE_0585,30
PART_06,TOTE_0586,30
PART_06,TOTE_0587,30
PART_06,TOTE_0588,30
PART_06,TOTE_0589,30
PART_06,TOTE_0988,9
PART_06,TOTE_0991,3
PART_06,TOTE_0993,18
PART_07,TOTE_0465,25
PART_07,TOTE_0466,25
PART_07,TOTE_0467,25
PART_07,TOTE_0468,25
PART_07,TOTE_0469,25
PART_07,TOTE_0470,25
PART_07,TOTE_0471,25
PART_07,TOTE_0472,25
PART_07,TOTE_0473,25
PART_07,TOTE_0474,25
PART_07,TOTE_0475,25
PART_07,TOTE_0476,25
PART_07,TOTE_0477,25
PART_07,TOTE_0478,25
PART_07,TOTE_0479,25
PART_07,TOTE_0480,25
PART_07,TOTE_0481,25
PART_07,TOTE_0482,25
PART_07,TOTE_0483,25
PART_07,TOTE_0484,5
PART_07,TOTE_0590,5
PART_07,TOTE_0591,5
PART_07,TOTE_0592,5
PART_07,TOTE_0593,5
PART_07,TOTE_0594,5
PART_07,TOTE_0595,5
PART_07,TOTE_0596,5
PART_07,TOTE_0597,5
PART_07,TOTE_0598,5
PART_07,TOTE_0599,5
PART_07,TOTE_0600,5
PART_07,TOTE_0740,5
PART_07,TOTE_0743,5
PART_07,TOTE_0746,5
PART_07,TOTE_0749,5
PART_07,TOTE_0752,5
PART_07,TOTE_0755,5
PART_07,TOTE_0758,5
PART_07,TOTE_0761,5
PART_07,TOTE_0764,5
PART_07,TOTE_0767,5
PART_07,TOTE_0770,5
PART_07,TOTE_0773,5
PART_07,TOTE_0776,5
PART_07,TOTE_0779,5
PART_07,TOTE_0782,5
PART_07,TOTE_0785,5
PART_07,TOTE_0788,5
PART_07,TOTE_0791,5
PART_07,TOTE_0793,5
PART_07,TOTE_0794,5
PART_07,TOTE_0795,5
PART_07,TOTE_0796,5
PART_07,TOTE_0797,5
PART_07,TOTE_0798,5
PART_07,TOTE_0799,5
PART_07,TOTE_0800,5
PART_07,TOTE_0801,5
PART_07,TOTE_0802,5
PART_07,TOTE_0803,5
PART_07,TOTE_0804,5
PART_07,TOTE_0805,5
PART_07,TOTE_0806,5
PART_07,TOTE_0807,5
PART_07,TOTE_0808,5
PART_07,TOTE_0809,5
PART_07,TOTE_0810,5
PART_07,TOTE_0811,5
PART_07,TOTE_0812,5
PART_07,TOTE_0813,5
PART_07,TOTE_0814,5
PART_07,TOTE_0815,5
PART_07,TOTE_0816,5
PART_07,TOTE_0817,5
PART_07,TOTE_0818,5
PART_07,TOTE_0819,5
PART_07,TOTE_0820,5
PART_07,TOTE_0821,5
PART_07,TOTE_0822,5
PART_07,TOTE_0823,5
PART_07,TOTE_0824,5
PART_07,TOTE_0825,5
PART_07,TOTE_0826,5
PART_07,TOTE_0827,5
PART_08,TOTE_0485,72
PART_08,TOTE_0486,72
PART_08,TOTE_0487,72
PART_08,TOTE_0488,72
PART_08,TOTE_0489,72
PART_08,TOTE_0490,72
PART_08,TOTE_0491,72
PART_08,TOTE_0492,72
PART_08,TOTE_0493,72
PART_08,TOTE_0494,72
PART_08,TOTE_0495,72
PART_08,TOTE_0496,72
PART_08,TOTE_0497,72
PART_08,TOTE_0498,36
PART_08,TOTE_0548,12
PART_08,TOTE_0549,12
PART_08,TOTE_0550,12
PART_08,TOTE_0551,12
PART_08,TOTE_0552,12
PART_08,TOTE_0553,12
PART_08,TOTE_0554,12
PART_08,TOTE_0555,12
PART_08,TOTE_0556,12
PART_08,TOTE_0557,12
PART_08,TOTE_0558,12
PART_08,TOTE_0559,12
PART_08,TOTE_0560,12
PART_08,TOTE_0561,12
PART_08,TOTE_0562,12
PART_08,TOTE_0563,12
PART_08,TOTE_0564,12
PART_08,TOTE_0565,12
PART_08,TOTE_0566,12
PART_08,TOTE_0567,12
PART_08,TOTE_0568,12
PART_08,TOTE_0569,12
PART_08,TOTE_0570,12
PART_08,TOTE_0571,12
PART_08,TOTE_0572,12
PART_08,TOTE_0573,12
PART_08,TOTE_0574,12
PART_08,TOTE_0575,12
PART_08,TOTE_0576,12
PART_08,TOTE_0577,12
PART_08,TOTE_0578,12
PART_08,TOTE_0579,12
PART_08,TOTE_0580,12
PART_08,TOTE_0581,12
PART_08,TOTE_0582,12
PART_08,TOTE_0583,12
PART_08,TOTE_0584,12
PART_08,TOTE_0585,12
PART_08,TOTE_0586,12
PART_08,TOTE_0587,12
PART_08,TOTE_0588,12
PART_08,TOTE_0589,12
PART_08,TOTE_0590,12
PART_08,TOTE_0591,12
PART_08,TOTE_0592,12
PART_08,TOTE_0593,12
PART_08,TOTE_0594,12
PART_08,TOTE_0595,12
PART_08,TOTE_0596,12
PART_08,TOTE_0597,12
PART_08,TOTE_0598,12
PART_08,TOTE_0599,12
PART_08,TOTE_0600,12
PART_08,TOTE_0990,9
PART_08,TOTE_0992,3
PART_09,TOTE_0499,200
PART_09,TOTE_0500,200
PART_09,TOTE_0501,200
PART_09,TOTE_0502,200
PART_09,TOTE_0503,200
PART_09,TOTE_0504,200
PART_09,TOTE_0505,200
PART_09,TOTE_0506,200
PART_09,TOTE_0507,200
PART_09,TOTE_0508,200
PART_09,TOTE_0509,200
PART_09,TOTE_0510,200
PART_09,TOTE_0511,200
PART_09,TOTE_0512,200
PART_09,TOTE_0513,200
PART_09,TOTE_0514,200
PART_09,TOTE_0515,200
PART_09,TOTE_0516,200
PART_09,TOTE_0517,200
PART_09,TOTE_0518,200
PART_09,TOTE_0519,200
PART_09,TOTE_0520,200
PART_09,TOTE_0521,200
PART_09,TOTE_0522,120
PART_09,TOTE_0669,40
PART_09,TOTE_0672,40
PART_09,TOTE_0675,40
PART_09,TOTE_0678,40
PART_09,TOTE_0681,40
PART_09,TOTE_0684,40
PART_09,TOTE_0687,40
PART_09,TOTE_0690,40
PART_09,TOTE_0693,40
PART_09,TOTE_0696,40
PART_09,TOTE_0699,40
PART_09,TOTE_0702,40
PART_09,TOTE_0705,40
PART_09,TOTE_0708,40
PART_09,TOTE_0711,40
PART_09,TOTE_0714,40
PART_09,TOTE_0717,40
PART_09,TOTE_0720,40
PART_09,TOTE_0723,40
PART_09,TOTE_0726,40
PART_09,TOTE_0729,40
PART_09,TOTE_0732,40
PART_09,TOTE_0735,40
PART_09,TOTE_0738,40
PART_09,TOTE_0742,40
PART_09,TOTE_0745,40
PART_09,TOTE_0748,40
PART_09,TOTE_0751,40
PART_09,TOTE_0754,40
PART_09,TOTE_0757,40
PART_09,TOTE_0760,40
PART_09,TOTE_0763,40
PART_09,TOTE_0766,40
PART_09,TOTE_0769,40
PART_09,TOTE_0772,40
PART_09,TOTE_0775,40
PART_09,TOTE_0778,40
PART_09,TOTE_0781,40
PART_09,TOTE_0784,40
PART_09,TOTE_0787,40
PART_09,TOTE_0790,40
PART_09,TOTE_0793,40
PART_09,TOTE_0794,40
PART_09,TOTE_0795,40
PART_09,TOTE_0796,40
PART_09,TOTE_0797,40
PART_09,TOTE_0798,40
PART_09,TOTE_0799,40
PART_09,TOTE_0800,40
PART_09,TOTE_0801,40
PART_09,TOTE_0802,40
PART_09,TOTE_0803,40
PART_09,TOTE_0804,40
PART_09,TOTE_0805,40
PART_09,TOTE_0806,40
PART_09,TOTE_0807,40
PART_09,TOTE_0808,40
PART_09,TOTE_0809,40
PART_09,TOTE_0810,40
PART_09,TOTE_0811,40
PART_09,TOTE_0812,40
PART_09,TOTE_0813,40
PART_09,TOTE_0814,40
PART_09,TOTE_0815,40
PART_09,TOTE_0816,40
PART_09,TOTE_0817,40
PART_09,TOTE_0818,40
PART_09,TOTE_0819,40
PART_09,TOTE_0820,40
PART_09,TOTE_0821,40
PART_09,TOTE_0822,40
PART_09,TOTE_0823,40
PART_09,TOTE_0824,40
PART_09,TOTE_0825,40
PART_09,TOTE_0826,40
PART_09,TOTE_0827,40
PART_09,TOTE_0828,40
PART_09,TOTE_0989,8
PART_09,TOTE_0991,34
PART_09,TOTE_0998,38
PART_10,TOTE_0523,125
PART_10,TOTE_0524,125
PART_10,TOTE_0525,125
PART_10,TOTE_0526,125
PART_10,TOTE_0527,125
PART_10,TOTE_0528,125
PART_10,TOTE_0529,125
PART_10,TOTE_0530,125
PART_10,TOTE_0531,125
PART_10,TOTE_0532,125
PART_10,TOTE_0533,125
PART_10,TOTE_0534,125
PART_10,TOTE_0535,125
PART_10,TOTE_0536,125
PART_10,TOTE_0537,125
PART_10,TOTE_0538,125
PART_10,TOTE_0539,125
PART_10,TOTE_0540,125
PART_10,TOTE_0541,125
PART_10,TOTE_0542,125
PART_10,TOTE_0543,125
PART_10,TOTE_0544,125
PART_10,TOTE_0545,125
PART_10,TOTE_0546,125
PART_10,TOTE_0547,25
PART_10,TOTE_0662,25
PART_10,TOTE_0664,25
PART_10,TOTE_0666,25
PART_10,TOTE_0668,25
PART_10,TOTE_0671,25
PART_10,TOTE_0674,25
PART_10,TOTE_0677,25
PART_10,TOTE_0680,25
PART_10,TOTE_0683,25
PART_10,TOTE_0686,25
PART_10,TOTE_0689,25
PART_10,TOTE_0692,25
PART_10,TOTE_0695,25
PART_10,TOTE_0698,25
PART_10,TOTE_0701,25
PART_10,TOTE_0704,25
PART_10,TOTE_0707,25
PART_10,TOTE_0710,25
PART_10,TOTE_0713,25
PART_10,TOTE_0716,25
PART_10,TOTE_0719,25
PART_10,TOTE_0722,25
PART_10,TOTE_0725,25
PART_10,TOTE_0728,25
PART_10,TOTE_0731,25
PART_10,TOTE_0734,25
PART_10,TOTE_0737,25
PART_10,TOTE_0741,25
PART_10,TOTE_0744,25
PART_10,TOTE_0747,25
PART_10,TOTE_0750,25
PART_10,TOTE_0753,25
PART_10,TOTE_0756,25
PART_10,TOTE_0759,25
PART_10,TOTE_0762,25
PART_10,TOTE_0765,25
PART_10,TOTE_0768,25
PART_10,TOTE_0771,25
PART_10,TOTE_0774,25
PART_10,TOTE_0777,25
PART_10,TOTE_0780,25
PART_10,TOTE_0783,25
PART_10,TOTE_0786,25
PART_10,TOTE_0789,25
PART_10,TOTE_0792,25
PART_10,TOTE_0793,25
PART_10,TOTE_0794,25
PART_10,TOTE_0795,25
PART_10,TOTE_0796,25
PART_10,TOTE_0797,25
PART_10,TOTE_0798,25
PART_10,TOTE_0799,25
PART_10,TOTE_0800,25
PART_10,TOTE_0801,25
PART_10,TOTE_0802,25
PART_10,TOTE_0803,25
PART_10,TOTE_0804,25
PART_10,TOTE_0805,25
PART_10,TOTE_0806,25
PART_10,TOTE_0807,25
PART_10,TOTE_0808,25
PART_10,TOTE_0809,25
PART_10,TOTE_0810,25
PART_10,TOTE_0811,25
PART_10,TOTE_0812,25
PART_10,TOTE_0813,25
PART_10,TOTE_0814,25
PART_10,TOTE_0815,25
PART_10,TOTE_0816,25
PART_10,TOTE_0817,25
PART_10,TOTE_0818,25
PART_10,TOTE_0819,25
PART_10,TOTE_0820,25
PART_10,TOTE_0821,25
PART_10,TOTE_0822,25
PART_10,TOTE_0823,25
PART_10,TOTE_0824,25
PART_10,TOTE_0825,25
PART_10,TOTE_0826,25
PART_10,TOTE_0827,25
PART_10,TOTE_0993,5
PART_10,TOTE_0994,17
PART_10,TOTE_0995,3
